image_id,image_path,filename,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
5395,myntradataset\images\5395.jpg,5395.jpg,5395,Women,Footwear,Shoes,Sports Shoes,Gold,Summer,2011.0,Sports,Artengo Artengo Bad 414 I Woman
33326,myntradataset\images\33326.jpg,33326.jpg,33326,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow New York Men Grey Striped Slim Fit Shirt
7416,myntradataset\images\7416.jpg,7416.jpg,7416,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women V Neck Solid Short Sleeve White Kurta
17163,myntradataset\images\17163.jpg,17163.jpg,17163,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Green Check Shirt
29870,myntradataset\images\29870.jpg,29870.jpg,29870,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1023-201
3764,myntradataset\images\3764.jpg,3764.jpg,3764,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Status Quo Men's London Icon Navy T-shirt
38213,myntradataset\images\38213.jpg,38213.jpg,38213,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Polaroid Men Sunglasses
26355,myntradataset\images\26355.jpg,26355.jpg,26355,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Arrow Woman Printed Purple Dress
5726,myntradataset\images\5726.jpg,5726.jpg,5726,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Reebok Men's Zigfuel Black Yellow Shoe
17360,myntradataset\images\17360.jpg,17360.jpg,17360,Men,Accessories,Accessories,Accessory Gift Set,Red,Fall,2011.0,Formal,Arrow Men Formal Red Tie+Cufflink+Pocket square - Combo Pack
7389,myntradataset\images\7389.jpg,7389.jpg,7389,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Semi Formal Black Shoe
8673,myntradataset\images\8673.jpg,8673.jpg,8673,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men metal rim Black Sunglasses
22792,myntradataset\images\22792.jpg,22792.jpg,22792,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men White Tshirt
16761,myntradataset\images\16761.jpg,16761.jpg,16761,Women,Accessories,Bags,Handbags,Olive,Winter,2015.0,Casual,Spice Art Women Leatherette  Olive Handbags
22550,myntradataset\images\22550.jpg,22550.jpg,22550,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Reebok Women Reefresh Deo
2937,myntradataset\images\2937.jpg,2937.jpg,2937,Women,Apparel,Topwear,Tshirts,Peach,Fall,2010.0,Casual,DUSG Women's Mother & Child Bamboo Sand T-shirt
50642,myntradataset\images\50642.jpg,50642.jpg,50642,Men,Apparel,Innerwear,Innerwear Vests,Red,Winter,2016.0,Casual,Chromozome Men Red Innerwear Vest
57837,myntradataset\images\57837.jpg,57837.jpg,57837,Unisex,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Lino Perros Unisex Black Sling Bag
5429,myntradataset\images\5429.jpg,5429.jpg,5429,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Cruise Black Shoe
24688,myntradataset\images\24688.jpg,24688.jpg,24688,Men,Footwear,Sandal,Sandals,Black,Spring,2012.0,Casual,Lee Cooper Men Basic Black Sandals
49510,myntradataset\images\49510.jpg,49510.jpg,49510,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Shoes
34834,myntradataset\images\34834.jpg,34834.jpg,34834,Women,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012.0,Sports,ADIDAS Women Ranger Navy Blue Sports Shoes
36184,myntradataset\images\36184.jpg,36184.jpg,36184,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Reid & Taylor Men Grey Blue Polo T-shirt
2607,myntradataset\images\2607.jpg,2607.jpg,2607,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Men's Black Stripe T-shirt
12520,myntradataset\images\12520.jpg,12520.jpg,12520,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Shoes
42264,myntradataset\images\42264.jpg,42264.jpg,42264,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
54040,myntradataset\images\54040.jpg,54040.jpg,54040,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Kiara Women Black Handbag
14585,myntradataset\images\14585.jpg,14585.jpg,14585,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,United Colors of Benetton Women Solid Green Tops
6122,myntradataset\images\6122.jpg,6122.jpg,6122,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011.0,Casual,Puma Men's Green Yellow Zainali & Azra Flip Flop
53900,myntradataset\images\53900.jpg,53900.jpg,53900,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag
52779,myntradataset\images\52779.jpg,52779.jpg,52779,Women,Accessories,Wallets,Wallets,Red,Fall,2012.0,Casual,Fiorelli Women Red Wallet
15472,myntradataset\images\15472.jpg,15472.jpg,15472,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Blue Tshirts
49884,myntradataset\images\49884.jpg,49884.jpg,49884,Girls,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Kids Girls White Dial Analog Watch
51895,myntradataset\images\51895.jpg,51895.jpg,51895,Women,Accessories,Wallets,Wallets,Brown,Summer,2016.0,Casual,Nyk Women Brown Wallet
45228,myntradataset\images\45228.jpg,45228.jpg,45228,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO YOUTH Men Black Small Dial Digital Watch AD142
8847,myntradataset\images\8847.jpg,8847.jpg,8847,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men White Striped Shirt
52885,myntradataset\images\52885.jpg,52885.jpg,52885,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Orange & Purple Sari
15519,myntradataset\images\15519.jpg,15519.jpg,15519,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2011.0,Casual,Rockport Men Jelba Brown Flip Flops
4276,myntradataset\images\4276.jpg,4276.jpg,4276,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Rockport Men's Capella Navy Blue Shoe
50357,myntradataset\images\50357.jpg,50357.jpg,50357,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Aurelia Women Mustard Kurta
37412,myntradataset\images\37412.jpg,37412.jpg,37412,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Murcia Women Basket Thatch Beige Handbag
10624,myntradataset\images\10624.jpg,10624.jpg,10624,Women,Footwear,Shoes,Heels,Copper,Fall,2011.0,Casual,Carlton London Women Glitterati Copper Platforms
7013,myntradataset\images\7013.jpg,7013.jpg,7013,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,s.Oliver Men's Surefunk Records Blue T-shirt
23316,myntradataset\images\23316.jpg,23316.jpg,23316,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,W Women Brown Printed Kurta
24950,myntradataset\images\24950.jpg,24950.jpg,24950,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue T-shirt
37937,myntradataset\images\37937.jpg,37937.jpg,37937,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Mineral Women Purple Dress
42527,myntradataset\images\42527.jpg,42527.jpg,42527,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Blue Kurta
33756,myntradataset\images\33756.jpg,33756.jpg,33756,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Vero Moda Women Black Top
4340,myntradataset\images\4340.jpg,4340.jpg,4340,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Sports,Fila Men Phoenix Red Shoes
33073,myntradataset\images\33073.jpg,33073.jpg,33073,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,U.S.Polo Assn. Men Green Polo T-shirt
50541,myntradataset\images\50541.jpg,50541.jpg,50541,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Brief
35013,myntradataset\images\35013.jpg,35013.jpg,35013,Women,Accessories,Stoles,Stoles,Rust,Summer,2012.0,Ethnic,Fabindia Women Printed Rust Stole
7378,myntradataset\images\7378.jpg,7378.jpg,7378,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Brown Casual Floater
30924,myntradataset\images\30924.jpg,30924.jpg,30924,Women,Apparel,Bottomwear,Skirts,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Ghera Skirt
45724,myntradataset\images\45724.jpg,45724.jpg,45724,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Folklore Women Maroon Kurta
24170,myntradataset\images\24170.jpg,24170.jpg,24170,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Printed Kurti
22883,myntradataset\images\22883.jpg,22883.jpg,22883,Men,Footwear,Sandal,Sandals,Khaki,Winter,2015.0,Casual,Woodland Men Khaki Casual Sandals
41468,myntradataset\images\41468.jpg,41468.jpg,41468,Women,Footwear,Shoes,Casual Shoes,Olive,Spring,2013.0,Casual,Carlton London Women Olive Shoes
42836,myntradataset\images\42836.jpg,42836.jpg,42836,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,French Connection Women Black Croc Clutch
23887,myntradataset\images\23887.jpg,23887.jpg,23887,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men Clutch Black Sports Shoes
36282,myntradataset\images\36282.jpg,36282.jpg,36282,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Night suits
48376,myntradataset\images\48376.jpg,48376.jpg,48376,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,French Connection Men Bluish Grey Trousers
48674,myntradataset\images\48674.jpg,48674.jpg,48674,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012.0,Casual,Lucera Women Silver Earrings
41238,myntradataset\images\41238.jpg,41238.jpg,41238,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Formal,Arrow Men Brown Belt
17674,myntradataset\images\17674.jpg,17674.jpg,17674,Women,Footwear,Shoes,Flats,Red,Winter,2015.0,Casual,Catwalk Women Ballerina Red Casual Shoe
15578,myntradataset\images\15578.jpg,15578.jpg,15578,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Check White Shirts
27898,myntradataset\images\27898.jpg,27898.jpg,27898,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Scullers For Her Women Black Top
57689,myntradataset\images\57689.jpg,57689.jpg,57689,Women,Personal Care,Skin,Face Moisturisers,Yellow,Spring,2017.0,Casual,Lotus Herbals Aloe Vera Moisturising Gel
51031,myntradataset\images\51031.jpg,51031.jpg,51031,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Enamor White Bra
5813,myntradataset\images\5813.jpg,5813.jpg,5813,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Puma Women Blue Large Logo T-shirt
5447,myntradataset\images\5447.jpg,5447.jpg,5447,Boys,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Ant Kids Boy's Anytime Check Black Shirt Kidswear
41395,myntradataset\images\41395.jpg,41395.jpg,41395,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Wrangler Men Navy & Red Checked Slim Fit Casual Shirt
25014,myntradataset\images\25014.jpg,25014.jpg,25014,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,United Colors of Benetton Men Leather Black Belt
19853,myntradataset\images\19853.jpg,19853.jpg,19853,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Blue Shirt
52450,myntradataset\images\52450.jpg,52450.jpg,52450,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Winter,2015.0,Casual,Red Rose Black Nightdress
11211,myntradataset\images\11211.jpg,11211.jpg,11211,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Octo Chrono Silver Black Steel Watches
18203,myntradataset\images\18203.jpg,18203.jpg,18203,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Nike Men AS Squad Fleec LS Crew Black Sweatshirt
46453,myntradataset\images\46453.jpg,46453.jpg,46453,Men,Accessories,Watches,Watches,Off White,Winter,2016.0,Casual,Timex Men Off-White Dial Watch
50335,myntradataset\images\50335.jpg,50335.jpg,50335,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aurelia Women Blue Kurta
28934,myntradataset\images\28934.jpg,28934.jpg,28934,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Mr. Men Printed Charcoal T-shirt
57624,myntradataset\images\57624.jpg,57624.jpg,57624,Women,Personal Care,Skin Care,Sunscreen,White,Spring,2017.0,,Lotus Herbals Safe Sun Sun Block Cream
44872,myntradataset\images\44872.jpg,44872.jpg,44872,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Puma Men White Jamaica Jam Shorts
20206,myntradataset\images\20206.jpg,20206.jpg,20206,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Wrangler Women Ann Black Sweatshirt
2639,myntradataset\images\2639.jpg,2639.jpg,2639,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2010.0,Formal,Carlton London Men's Formal Brown Shoe
9975,myntradataset\images\9975.jpg,9975.jpg,9975,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men Red Polo Tshirts
13427,myntradataset\images\13427.jpg,13427.jpg,13427,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Printed Red Tshirts
55906,myntradataset\images\55906.jpg,55906.jpg,55906,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Colorbar Toast to Pink Nail Lacquer 12
10783,myntradataset\images\10783.jpg,10783.jpg,10783,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,New Balance M364 Men Others Xtraining White Sports Shoes
2868,myntradataset\images\2868.jpg,2868.jpg,2868,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Inkfruit Mens Not Just a Game T-shirt
58606,myntradataset\images\58606.jpg,58606.jpg,58606,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,ToniQ Women Gold Earrings
21747,myntradataset\images\21747.jpg,21747.jpg,21747,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Unisex  Era Black Casual Shoes
33860,myntradataset\images\33860.jpg,33860.jpg,33860,Men,Footwear,Flip Flops,Flip Flops,White,Winter,2014.0,Casual,Puma Men Drifter Road White Flip Flops
39260,myntradataset\images\39260.jpg,39260.jpg,39260,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Shoes
4274,myntradataset\images\4274.jpg,4274.jpg,4274,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Rockport Men's Capella Grey Shoe
15676,myntradataset\images\15676.jpg,15676.jpg,15676,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans
12806,myntradataset\images\12806.jpg,12806.jpg,12806,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Sports,Nike Men Zip Grey Sweatshirts
44523,myntradataset\images\44523.jpg,44523.jpg,44523,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals
31724,myntradataset\images\31724.jpg,31724.jpg,31724,Women,Accessories,Jewellery,Pendant,Silver,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Pendant
9570,myntradataset\images\9570.jpg,9570.jpg,9570,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Solid Light Blue Shirt
33835,myntradataset\images\33835.jpg,33835.jpg,33835,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Exsis White Sports Shoes
48718,myntradataset\images\48718.jpg,48718.jpg,48718,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings
42547,myntradataset\images\42547.jpg,42547.jpg,42547,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Mother Earth Women Black Kurta
30802,myntradataset\images\30802.jpg,30802.jpg,30802,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Shirt
25894,myntradataset\images\25894.jpg,25894.jpg,25894,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Femella Women Olive Green Spaghetti Top
11882,myntradataset\images\11882.jpg,11882.jpg,11882,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes
21956,myntradataset\images\21956.jpg,21956.jpg,21956,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag
18414,myntradataset\images\18414.jpg,18414.jpg,18414,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Skechers Women Shape-Ups Grey Shoe
27967,myntradataset\images\27967.jpg,27967.jpg,27967,Men,Apparel,Innerwear,Innerwear Vests,Green,Summer,2016.0,Casual,Jockey SP-OW Men Green Innerwear Vest SP11
27931,myntradataset\images\27931.jpg,27931.jpg,27931,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Jealous 21 Women White Shirt
55215,myntradataset\images\55215.jpg,55215.jpg,55215,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lakme Nine to Five Day Apricot Nectar Lip Color
45886,myntradataset\images\45886.jpg,45886.jpg,45886,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch
35215,myntradataset\images\35215.jpg,35215.jpg,35215,Unisex,Accessories,Bags,Backpacks,Red,Summer,2015.0,Casual,Wildcraft Unisex Red & Grey Backpack
50522,myntradataset\images\50522.jpg,50522.jpg,50522,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Chromozome Men White Innerwear Vest
50975,myntradataset\images\50975.jpg,50975.jpg,50975,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Enamor Black Lift Bra
19859,myntradataset\images\19859.jpg,19859.jpg,19859,Men,Apparel,Topwear,Jackets,Olive,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Olive Jacket
29035,myntradataset\images\29035.jpg,29035.jpg,29035,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Game Grey T-shirt
4397,myntradataset\images\4397.jpg,4397.jpg,4397,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Free Authority Men's Speaker Wings Washed Grey T-shirt
9937,myntradataset\images\9937.jpg,9937.jpg,9937,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Probase Men Outdoor Event Grey Tshirts
11138,myntradataset\images\11138.jpg,11138.jpg,11138,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Black Watch
50161,myntradataset\images\50161.jpg,50161.jpg,50161,Women,Footwear,Shoes,Heels,White,Winter,2014.0,Casual,Rocia Women White Wedges
50467,myntradataset\images\50467.jpg,50467.jpg,50467,Men,Apparel,Innerwear,Trunk,Charcoal,Winter,2016.0,Casual,Chromozome Men Charcoal Trunks
4229,myntradataset\images\4229.jpg,4229.jpg,4229,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Probase Men's Awesome In Bed Maroon Tshirt
52948,myntradataset\images\52948.jpg,52948.jpg,52948,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari
3980,myntradataset\images\3980.jpg,3980.jpg,3980,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Mr.Men Men's Always On The Move Red T-shirt
2591,myntradataset\images\2591.jpg,2591.jpg,2591,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Tribord Women Tankini Black Top
4090,myntradataset\images\4090.jpg,4090.jpg,4090,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Classic Polo Men's Red T-shirt
13987,myntradataset\images\13987.jpg,13987.jpg,13987,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men 3.0 Mid Navy Blue Casual Shoes
41857,myntradataset\images\41857.jpg,41857.jpg,41857,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Bata Men Hummer Grey Sandals
54997,myntradataset\images\54997.jpg,54997.jpg,54997,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,,Lakme Absolute Liplast Night Silk Lip Gloss
40320,myntradataset\images\40320.jpg,40320.jpg,40320,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Women Black Adi Weld Shoes
50563,myntradataset\images\50563.jpg,50563.jpg,50563,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Chromozome Men Pack of Two  Briefs
41466,myntradataset\images\41466.jpg,41466.jpg,41466,Women,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,Carlton London Women Brown Shoes
58450,myntradataset\images\58450.jpg,58450.jpg,58450,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch FS4646
31910,myntradataset\images\31910.jpg,31910.jpg,31910,Women,Apparel,Innerwear,Briefs,Yellow,Summer,2015.0,Casual,Heart 2 Heart Women Yellow Printed Briefs H2H-9-2011
12282,myntradataset\images\12282.jpg,12282.jpg,12282,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Genesis Men Green & Purple Striped Shirt
57462,myntradataset\images\57462.jpg,57462.jpg,57462,Women,Accessories,Bags,Clutches,Gold,Summer,2010.0,Casual,Pitaraa Women Golden Clutch
9050,myntradataset\images\9050.jpg,9050.jpg,9050,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men adizero Trainer M White Sports Shoes
39980,myntradataset\images\39980.jpg,39980.jpg,39980,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Gas Men Flint Brown Shoes
2034,myntradataset\images\2034.jpg,2034.jpg,2034,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Men's Black Polo T-shirt
10125,myntradataset\images\10125.jpg,10125.jpg,10125,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Women Premier Zigfly White Sports Shoes
13553,myntradataset\images\13553.jpg,13553.jpg,13553,Women,Footwear,Shoes,Heels,Brown,Fall,2011.0,Casual,Carlton London Brown Flats
28996,myntradataset\images\28996.jpg,28996.jpg,28996,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Status Quo Men Printed Blue T-shirt
21994,myntradataset\images\21994.jpg,21994.jpg,21994,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Casual Black Handbag
49963,myntradataset\images\49963.jpg,49963.jpg,49963,Men,Apparel,Topwear,Tshirts,Black,Summer,2016.0,Casual,Hanes Men Black Pack of 3 T-shirt
3811,myntradataset\images\3811.jpg,3811.jpg,3811,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Pooh And Tiger Red Kidswear
28137,myntradataset\images\28137.jpg,28137.jpg,28137,Men,Apparel,Innerwear,Briefs,Olive,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Olive Brief 8044
37733,myntradataset\images\37733.jpg,37733.jpg,37733,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Check Grey Shirt
31790,myntradataset\images\31790.jpg,31790.jpg,31790,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Lee Women Dora Pink T-shirt
43330,myntradataset\images\43330.jpg,43330.jpg,43330,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,United Colors of Benetton Women Yellow Top
17453,myntradataset\images\17453.jpg,17453.jpg,17453,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Enticer Men Black Multi-Dial Analogue Watch MTP-1191A-1ADF(A170)
36788,myntradataset\images\36788.jpg,36788.jpg,36788,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Attivo Watch
20389,myntradataset\images\20389.jpg,20389.jpg,20389,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Praise Taj Brown Handbag
20165,myntradataset\images\20165.jpg,20165.jpg,20165,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Biker White Shirt
53410,myntradataset\images\53410.jpg,53410.jpg,53410,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue & Green Printed Kurta
47272,myntradataset\images\47272.jpg,47272.jpg,47272,Men,Apparel,Innerwear,Boxers,Blue,Summer,2016.0,Casual,FCUK Underwear Blue Printed Boxers
46144,myntradataset\images\46144.jpg,46144.jpg,46144,Women,Accessories,Jewellery,Necklace and Chains,Multi,Winter,2015.0,Casual,Adrika Multi Coloured Necklace
20039,myntradataset\images\20039.jpg,20039.jpg,20039,Women,Apparel,Bottomwear,Tights,Olive,Fall,2011.0,Casual,United Colors of Benetton Women Olive Floral Design Tights
9766,myntradataset\images\9766.jpg,9766.jpg,9766,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men Black Solid Sports T-shirt
58183,myntradataset\images\58183.jpg,58183.jpg,58183,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Rocky S Women White Handbag
21258,myntradataset\images\21258.jpg,21258.jpg,21258,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011.0,Casual,Skybags Unisex Grey Printed Backpack
14527,myntradataset\images\14527.jpg,14527.jpg,14527,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,Mark Taylor Men Light Brown & White Striped Shirt
50167,myntradataset\images\50167.jpg,50167.jpg,50167,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Wedges
46513,myntradataset\images\46513.jpg,46513.jpg,46513,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Dial Watch
8413,myntradataset\images\8413.jpg,8413.jpg,8413,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men CFC A JSY Black T-shirts
6772,myntradataset\images\6772.jpg,6772.jpg,6772,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Timberland Men Claremont Popl Green Shirt
36017,myntradataset\images\36017.jpg,36017.jpg,36017,Men,Accessories,Belts,Belts,Black,Summer,2015.0,Casual,OTLS Men Black Leather Belt
17218,myntradataset\images\17218.jpg,17218.jpg,17218,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses
